station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
MJX,2024-09-29 03:56,66.00,66.00,100.00,60.00,6.00,0.05,29.96,1014.90,5.00,M,OVC,M,M,M,600.00,M,M,M,-RA BR,M,M,M,M,M,M,66.00,KMJX 290356Z AUTO 06006KT 5SM -RA BR OVC006 19/19 A2996 RMK AO2 CIG 004V010 SLP149 P0005 T01890189,M
MJX,2024-09-29 04:56,66.00,66.00,100.00,60.00,7.00,0.02,29.96,1014.90,5.00,M,OVC,M,M,M,400.00,M,M,M,-RA BR,M,M,M,M,M,M,66.00,KMJX 290456Z AUTO 06007KT 5SM -RA BR OVC004 19/19 A2996 RMK AO2 SLP149 P0002 T01890189 402170183,M
MJX,2024-09-29 05:30,66.20,64.40,93.92,50.00,9.00,0.05,29.96,M,6.00,M,OVC,M,M,M,600.00,M,M,M,RA BR,M,M,M,M,M,M,66.20,KMJX 290530Z AUTO 05009KT 6SM RA BR OVC006 19/18 A2996 RMK AO2 P0005,M
MJX,2024-09-29 05:56,65.00,65.00,100.00,50.00,7.00,0.06,29.96,1014.90,8.00,M,OVC,M,M,M,600.00,M,M,M,-RA,M,M,M,M,M,M,65.00,KMJX 290556Z AUTO 05007KT 8SM -RA OVC006 18/18 A2996 RMK AO2 CIG 004V009 SLP149 P0006 60013 T01830183 10189 20183 58000,M
MJX,2024-09-29 06:56,65.00,65.00,100.00,30.00,8.00,0.07,29.95,1014.40,4.00,M,OVC,M,M,M,600.00,M,M,M,-RA BR,M,M,M,M,M,M,65.00,KMJX 290656Z AUTO 03008KT 4SM -RA BR OVC006 18/18 A2995 RMK AO2 CIG 004V010 SLP144 P0007 T01830183,M
MJX,2024-09-29 07:16,64.40,64.40,100.00,30.00,7.00,0.02,29.95,M,2.50,M,OVC,M,M,M,400.00,M,M,M,-RA BR,M,M,M,M,M,M,64.40,KMJX 290716Z AUTO 03007KT 2 1/2SM -RA BR OVC004 18/18 A2995 RMK AO2 VIS 2 1/2V4 P0002,M
MJX,2024-09-29 07:42,64.40,64.40,100.00,50.00,5.00,0.04,29.95,M,3.00,M,OVC,M,M,M,400.00,M,M,M,-RA BR,M,M,M,M,M,M,64.40,KMJX 290742Z AUTO 05005KT 3SM -RA BR OVC004 18/18 A2995 RMK AO2 P0004,M
MJX,2024-09-29 07:56,65.00,65.00,100.00,50.00,8.00,0.07,29.95,1014.40,4.00,M,OVC,M,M,M,400.00,M,M,M,-RA BR,M,M,M,M,M,M,65.00,KMJX 290756Z AUTO 05008KT 4SM -RA BR OVC004 18/18 A2995 RMK AO2 SLP144 P0007 T01830183,M
MJX,2024-09-29 08:56,65.00,64.00,96.57,20.00,7.00,0.19,29.95,1014.50,6.00,M,OVC,M,M,M,600.00,M,M,M,-RA BR,M,M,M,M,M,M,65.00,KMJX 290856Z AUTO 02007KT 6SM -RA BR OVC006 18/18 A2995 RMK AO2 CIG 004V010 SLP145 P0019 60033 T01830178 55004,M
MJX,2024-09-29 09:36,64.40,64.40,100.00,20.00,7.00,0.04,29.95,M,3.00,M,OVC,M,M,M,400.00,M,M,M,-RA BR,M,M,M,M,M,M,64.40,KMJX 290936Z AUTO 02007KT 3SM -RA BR OVC004 18/18 A2995 RMK AO2 P0004,M
MJX,2024-09-29 09:56,65.00,65.00,100.00,50.00,12.00,0.05,29.96,1014.70,4.00,M,OVC,M,M,M,400.00,M,M,M,-RA BR,M,M,M,M,M,M,65.00,KMJX 290956Z AUTO 05012KT 4SM -RA BR OVC004 18/18 A2996 RMK AO2 SLP147 P0005 T01830183,M
MJX,2024-09-29 10:56,65.00,64.00,96.57,50.00,10.00,0.03,29.96,1014.90,2.50,M,OVC,M,M,M,400.00,M,M,M,-RA BR,M,M,M,M,M,M,65.00,KMJX 291056Z AUTO 05010KT 2 1/2SM -RA BR OVC004 18/18 A2996 RMK AO2 VIS 1 3/4V4 SLP149 P0003 T01830178,M
MJX,2024-09-29 11:22,64.40,64.40,100.00,50.00,9.00,0.01,29.96,M,4.00,M,OVC,M,M,M,400.00,M,M,M,-RA BR,M,M,M,M,M,M,64.40,KMJX 291122Z AUTO 05009KT 4SM -RA BR OVC004 18/18 A2996 RMK AO2 P0001,M
MJX,2024-09-29 11:56,65.00,64.00,96.57,50.00,9.00,0.02,29.98,1015.40,5.00,M,OVC,M,M,M,400.00,M,M,M,-RA BR,M,M,M,M,M,M,65.00,KMJX 291156Z AUTO 05009KT 5SM -RA BR OVC004 18/18 A2998 RMK AO2 SLP154 P0002 60043 70084 T01830178 10189 20183 53009,M
MJX,2024-09-29 12:56,65.00,64.00,96.57,50.00,7.00,T,29.99,1015.90,10.00,M,OVC,M,M,M,400.00,M,M,M,-RA,M,M,M,M,M,M,65.00,KMJX 291256Z AUTO 05007KT 10SM -RA OVC004 18/18 A2999 RMK AO2 SLP159 P0000 T01830178,M
MJX,2024-09-29 13:56,65.00,65.00,100.00,50.00,9.00,T,30.00,1016.20,2.50,M,OVC,M,M,M,400.00,M,M,M,-RA BR,M,M,M,M,M,M,65.00,KMJX 291356Z AUTO 05009KT 2 1/2SM -RA BR OVC004 18/18 A3000 RMK AO2 RAE1257B33 SLP162 P0000 T01830183,M
MJX,2024-09-29 14:07,64.40,64.40,100.00,50.00,10.00,T,30.00,M,3.00,M,OVC,M,M,M,400.00,M,M,M,-RA BR,M,M,M,M,M,M,64.40,KMJX 291407Z AUTO 05010KT 3SM -RA BR OVC004 18/18 A3000 RMK AO2 P0000,M
MJX,2024-09-29 14:56,65.00,65.00,100.00,60.00,9.00,0.01,30.00,1016.30,3.00,M,OVC,M,M,M,400.00,M,M,M,-RA BR,M,M,M,M,M,M,65.00,KMJX 291456Z AUTO 06009KT 3SM -RA BR OVC004 18/18 A3000 RMK AO2 SLP163 P0001 60001 T01830183 51009,M
MJX,2024-09-29 15:04,66.20,64.40,93.92,60.00,8.00,T,30.00,M,2.50,M,OVC,M,M,M,400.00,M,M,M,-RA BR,M,M,M,M,M,M,66.20,KMJX 291504Z AUTO 06008KT 2 1/2SM -RA BR OVC004 19/18 A3000 RMK AO2 P0000,M
MJX,2024-09-29 15:13,66.20,64.40,93.92,50.00,8.00,0.01,30.00,M,3.00,M,OVC,M,M,M,400.00,M,M,M,-RA BR,M,M,M,M,M,M,66.20,KMJX 291513Z AUTO 05008KT 3SM -RA BR OVC004 19/18 A3000 RMK AO2 P0001,M
MJX,2024-09-29 15:56,65.00,65.00,100.00,60.00,9.00,0.01,30.00,1016.40,4.00,M,OVC,M,M,M,400.00,M,M,M,-RA BR,M,M,M,M,M,M,65.00,KMJX 291556Z AUTO 06009KT 4SM -RA BR OVC004 18/18 A3000 RMK AO2 SLP164 P0001 T01830183,M
MJX,2024-09-29 16:56,65.00,65.00,100.00,70.00,11.00,0.01,30.00,1016.30,5.00,16.00,OVC,M,M,M,400.00,M,M,M,BR,M,M,M,M,M,M,65.00,KMJX 291656Z AUTO 07011G16KT 5SM BR OVC004 18/18 A3000 RMK AO2 RAE54 SLP163 P0001 T01830183,M
MJX,2024-09-29 17:30,64.40,64.40,100.00,70.00,9.00,0.00,30.00,M,4.00,M,OVC,M,M,M,600.00,M,M,M,BR,M,M,M,M,M,M,64.40,KMJX 291730Z AUTO 07009KT 4SM BR OVC006 18/18 A3000 RMK AO2 CIG 004V009,M
MJX,2024-09-29 17:48,64.40,64.40,100.00,70.00,8.00,0.00,29.99,M,2.00,M,OVC,M,M,M,600.00,M,M,M,BR,M,M,M,M,M,M,64.40,KMJX 291748Z AUTO 07008KT 2SM BR OVC006 18/18 A2999 RMK AO2 CIG 004V009,M
MJX,2024-09-29 17:56,65.00,64.00,96.57,60.00,8.00,T,29.99,1015.90,2.50,M,OVC,M,M,M,400.00,M,M,M,-RA BR,M,M,M,M,M,M,65.00,KMJX 291756Z AUTO 06008KT 2 1/2SM -RA BR OVC004 18/18 A2999 RMK AO2 RAB52 SLP159 P0000 60003 T01830178 10189 20178 58004,M
MJX,2024-09-29 18:51,64.40,62.60,93.88,60.00,11.00,T,29.99,M,3.00,M,OVC,M,M,M,400.00,M,M,M,-RA BR,M,M,M,M,M,M,64.40,KMJX 291851Z AUTO 06011KT 3SM -RA BR OVC004 18/17 A2999 RMK AO2 CIG 003V008 P0000,M
MJX,2024-09-29 18:56,64.00,64.00,100.00,50.00,11.00,T,29.99,1015.80,3.00,M,OVC,M,M,M,400.00,M,M,M,-RA BR,M,M,M,M,M,M,64.00,KMJX 291856Z AUTO 05011KT 3SM -RA BR OVC004 18/18 A2999 RMK AO2 SLP158 P0000 T01780178,M
MJX,2024-09-29 19:56,64.00,63.00,96.55,50.00,9.00,T,29.99,1015.70,3.00,M,OVC,M,M,M,400.00,M,M,M,-RA BR,M,M,M,M,M,M,64.00,KMJX 291956Z AUTO 05009KT 3SM -RA BR OVC004 18/17 A2999 RMK AO2 SLP157 P0000 T01780172,M
MJX,2024-09-29 20:41,62.60,62.60,100.00,50.00,10.00,T,29.99,M,2.50,M,OVC,M,M,M,400.00,M,M,M,-RA BR,M,M,M,M,M,M,62.60,KMJX 292041Z AUTO 05010KT 2 1/2SM -RA BR OVC004 17/17 A2999 RMK AO2 P0000,M
MJX,2024-09-29 20:51,62.60,62.60,100.00,50.00,13.00,T,29.98,M,3.00,16.00,OVC,M,M,M,400.00,M,M,M,-RA BR,M,M,M,M,M,M,62.60,KMJX 292051Z AUTO 05013G16KT 3SM -RA BR OVC004 17/17 A2998 RMK AO2 P0000,M
MJX,2024-09-29 20:56,63.00,63.00,100.00,50.00,8.00,T,29.98,1015.60,4.00,16.00,OVC,M,M,M,400.00,M,M,M,-RA BR,M,M,M,M,M,M,63.00,KMJX 292056Z AUTO 05008G16KT 4SM -RA BR OVC004 17/17 A2998 RMK AO2 SLP156 P0000 60000 T01720172 56002,M
MJX,2024-09-29 21:56,63.00,62.00,96.54,50.00,9.00,T,29.99,1015.80,2.50,M,OVC,M,M,M,400.00,M,M,M,-RA BR,M,M,M,M,M,M,63.00,KMJX 292156Z AUTO 05009KT 2 1/2SM -RA BR OVC004 17/17 A2999 RMK AO2 SLP158 P0000 T01720167,M
MJX,2024-09-29 22:09,62.60,62.60,100.00,40.00,9.00,T,29.99,M,3.00,M,OVC,M,M,M,400.00,M,M,M,-RA BR,M,M,M,M,M,M,62.60,KMJX 292209Z AUTO 04009KT 3SM -RA BR OVC004 17/17 A2999 RMK AO2 P0000,M
MJX,2024-09-29 22:56,62.00,61.00,96.52,50.00,8.00,T,29.99,1015.90,3.00,M,OVC,M,M,M,400.00,M,M,M,BR,M,M,M,M,M,M,62.00,KMJX 292256Z AUTO 05008KT 3SM BR OVC004 17/16 A2999 RMK AO2 RAE15 SLP159 P0000 T01670161,M
MJX,2024-09-29 23:03,62.60,60.80,93.83,60.00,8.00,0.00,29.99,M,2.50,M,OVC,M,M,M,400.00,M,M,M,BR,M,M,M,M,M,M,62.60,KMJX 292303Z AUTO 06008KT 2 1/2SM BR OVC004 17/16 A2999 RMK AO2,M
MJX,2024-09-29 23:14,62.60,60.80,93.83,50.00,7.00,0.00,30.00,M,4.00,M,OVC,M,M,M,400.00,M,M,M,BR,M,M,M,M,M,M,62.60,KMJX 292314Z AUTO 05007KT 4SM BR OVC004 17/16 A3000 RMK AO2,M
MJX,2024-09-29 23:56,62.00,61.00,96.52,30.00,6.00,0.00,30.00,1016.30,6.00,M,OVC,M,M,M,400.00,M,M,M,BR,M,M,M,M,M,M,62.00,KMJX 292356Z AUTO 03006KT 6SM BR OVC004 17/16 A3000 RMK AO2 SLP163 60000 T01670161 10183 20167 53005,M
MJX,2024-09-30 00:07,62.60,60.80,93.83,30.00,7.00,0.00,30.01,M,9.00,M,OVC,M,M,M,600.00,M,M,M,M,M,M,M,M,M,M,62.60,KMJX 300007Z AUTO 03007KT 9SM OVC006 17/16 A3001 RMK AO2 CIG 004V008,M
MJX,2024-09-30 00:46,62.60,60.80,93.83,20.00,7.00,0.00,30.01,M,10.00,M,SCT,OVC,M,M,800.00,1200.00,M,M,M,M,M,M,M,M,M,62.60,KMJX 300046Z AUTO 02007KT 10SM SCT008 OVC012 17/16 A3001 RMK AO2,M
MJX,2024-09-30 00:56,61.00,61.00,100.00,20.00,6.00,0.00,30.01,1016.60,10.00,M,OVC,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,61.00,KMJX 300056Z AUTO 02006KT 10SM OVC012 16/16 A3001 RMK AO2 SLP166 T01610161,M
MJX,2024-09-30 01:56,62.00,61.00,96.52,40.00,8.00,0.00,30.01,1016.70,10.00,M,SCT,OVC,M,M,1000.00,1400.00,M,M,M,M,M,M,M,M,M,62.00,KMJX 300156Z AUTO 04008KT 10SM SCT010 OVC014 17/16 A3001 RMK AO2 SLP167 T01670161,M
MJX,2024-09-30 02:12,62.60,60.80,93.83,40.00,8.00,0.00,30.02,M,10.00,M,FEW,OVC,M,M,800.00,1600.00,M,M,M,M,M,M,M,M,M,62.60,KMJX 300212Z AUTO 04008KT 10SM FEW008 OVC016 17/16 A3002 RMK AO2,M
MJX,2024-09-30 02:46,62.60,60.80,93.83,30.00,7.00,0.00,30.02,M,10.00,M,BKN,OVC,M,M,800.00,1800.00,M,M,M,M,M,M,M,M,M,62.60,KMJX 300246Z AUTO 03007KT 10SM BKN008 OVC018 17/16 A3002 RMK AO2,M
MJX,2024-09-30 02:56,61.00,61.00,100.00,40.00,7.00,0.00,30.01,1016.70,10.00,M,BKN,OVC,M,M,800.00,2000.00,M,M,M,M,M,M,M,M,M,61.00,KMJX 300256Z AUTO 04007KT 10SM BKN008 OVC020 16/16 A3001 RMK AO2 SLP167 T01610161 51004,M
MJX,2024-09-30 03:25,60.80,60.80,100.00,30.00,6.00,0.00,30.01,M,10.00,M,FEW,BKN,OVC,M,800.00,4300.00,11000.00,M,M,M,M,M,M,M,M,60.80,KMJX 300325Z AUTO 03006KT 10SM FEW008 BKN043 OVC110 16/16 A3001 RMK AO2,M
MJX,2024-09-30 03:56,62.00,61.00,96.52,30.00,6.00,0.00,30.01,1016.70,10.00,M,BKN,OVC,M,M,2600.00,11000.00,M,M,M,M,M,M,M,M,M,62.00,KMJX 300356Z AUTO 03006KT 10SM BKN026 OVC110 17/16 A3001 RMK AO2 SLP167 T01670161,M
MJX,2024-09-30 04:25,60.80,60.80,100.00,20.00,5.00,0.00,30.00,M,10.00,M,FEW,BKN,OVC,M,2000.00,3200.00,11000.00,M,M,M,M,M,M,M,M,60.80,KMJX 300425Z AUTO 02005KT 10SM FEW020 BKN032 OVC110 16/16 A3000 RMK AO2,M
MJX,2024-09-30 04:56,61.00,61.00,100.00,10.00,3.00,0.00,30.01,1016.40,10.00,M,FEW,OVC,M,M,5500.00,11000.00,M,M,M,M,M,M,M,M,M,61.00,KMJX 300456Z AUTO 01003KT 10SM FEW055 OVC110 16/16 A3001 RMK AO2 SLP164 T01610161 401890161,M
MJX,2024-09-30 05:56,61.00,61.00,100.00,0.00,0.00,0.00,30.01,1016.50,10.00,M,FEW,OVC,M,M,1400.00,6000.00,M,M,M,M,M,M,M,M,M,61.00,KMJX 300556Z AUTO 00000KT 10SM FEW014 OVC060 16/16 A3001 RMK AO2 SLP165 T01610161 10167 20161 55002,M
MJX,2024-09-30 06:38,60.80,60.80,100.00,10.00,3.00,0.00,30.00,M,10.00,M,BKN,OVC,M,M,1600.00,6000.00,M,M,M,M,M,M,M,M,M,60.80,KMJX 300638Z AUTO 01003KT 10SM BKN016 OVC060 16/16 A3000 RMK AO2,M
MJX,2024-09-30 06:56,61.00,60.00,96.51,20.00,6.00,0.00,29.99,1016.00,10.00,M,BKN,OVC,M,M,1600.00,6000.00,M,M,M,M,M,M,M,M,M,61.00,KMJX 300656Z AUTO 02006KT 10SM BKN016 OVC060 16/16 A2999 RMK AO2 SLP160 T01610156,M
MJX,2024-09-30 07:03,60.80,60.80,100.00,30.00,8.00,0.00,29.99,M,10.00,M,FEW,BKN,M,M,1600.00,6000.00,M,M,M,M,M,M,M,M,M,60.80,KMJX 300703Z AUTO 03008KT 10SM FEW016 BKN060 16/16 A2999 RMK AO2,M
MJX,2024-09-30 07:56,61.00,60.00,96.51,10.00,4.00,0.00,29.99,1015.90,10.00,M,OVC,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,61.00,KMJX 300756Z AUTO 01004KT 10SM OVC100 16/16 A2999 RMK AO2 SLP159 T01610156,M
MJX,2024-09-30 08:56,59.00,59.00,100.00,340.00,6.00,0.00,30.00,1016.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,KMJX 300856Z AUTO 34006KT 10SM CLR 15/15 A3000 RMK AO2 SLP161 T01500150 55005,M
MJX,2024-09-30 09:56,59.00,58.00,96.48,340.00,3.00,0.00,30.01,1016.70,10.00,M,SCT,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,59.00,KMJX 300956Z AUTO 34003KT 10SM SCT015 15/14 A3001 RMK AO2 SLP167 T01500144,M
MJX,2024-09-30 10:56,58.00,58.00,100.00,40.00,3.00,0.00,30.03,1017.10,10.00,M,BKN,M,M,M,1900.00,M,M,M,M,M,M,M,M,M,M,58.00,KMJX 301056Z AUTO 04003KT 10SM BKN019 14/14 A3003 RMK AO2 SLP171 T01440144,M
MJX,2024-09-30 11:23,57.20,57.20,100.00,40.00,4.00,0.00,30.02,M,10.00,M,FEW,M,M,M,2100.00,M,M,M,M,M,M,M,M,M,M,57.20,KMJX 301123Z AUTO 04004KT 10SM FEW021 14/14 A3002 RMK AO2,M
MJX,2024-09-30 11:56,60.00,60.00,100.00,340.00,3.00,0.00,30.03,1017.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.00,KMJX 301156Z AUTO 34003KT 10SM CLR 16/16 A3003 RMK AO2 SLP173 70003 T01560156 10161 20144 51012,M
MJX,2024-09-30 12:56,66.00,61.00,83.91,50.00,11.00,0.00,30.03,1017.20,10.00,M,FEW,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,66.00,KMJX 301256Z AUTO 05011KT 10SM FEW015 19/16 A3003 RMK AO2 SLP172 T01890161,M
MJX,2024-09-30 13:39,66.20,60.80,82.74,50.00,12.00,0.00,30.04,M,10.00,M,BKN,BKN,M,M,1900.00,10000.00,M,M,M,M,M,M,M,M,M,66.20,KMJX 301339Z AUTO 05012KT 10SM BKN019 BKN100 19/16 A3004 RMK AO2,M
MJX,2024-09-30 13:56,66.00,60.00,80.98,60.00,8.00,0.00,30.05,1017.80,10.00,M,BKN,OVC,M,M,2100.00,9500.00,M,M,M,M,M,M,M,M,M,66.00,KMJX 301356Z AUTO 06008KT 10SM BKN021 OVC095 19/16 A3005 RMK AO2 SLP178 T01890156,M
MJX,2024-09-30 14:56,68.00,59.00,72.92,50.00,8.00,0.00,30.05,1017.90,10.00,M,BKN,M,M,M,2300.00,M,M,M,M,M,M,M,M,M,M,68.00,KMJX 301456Z AUTO 05008KT 10SM BKN023 20/15 A3005 RMK AO2 SLP179 T02000150 53006,M
MJX,2024-09-30 15:56,69.00,59.00,70.46,50.00,9.00,0.00,30.05,1017.90,10.00,M,SCT,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,69.00,KMJX 301556Z AUTO 05009KT 10SM SCT025 21/15 A3005 RMK AO2 SLP179 T02060150,M
MJX,2024-09-30 16:56,71.00,59.00,65.81,60.00,10.00,0.00,30.05,1017.80,10.00,16.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.00,KMJX 301656Z AUTO 06010G16KT 10SM CLR 22/15 A3005 RMK AO2 SLP178 T02170150,M
MJX,2024-09-30 17:19,71.60,57.20,60.44,40.00,12.00,0.00,30.04,M,10.00,M,BKN,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,71.60,KMJX 301719Z AUTO 04012KT 10SM BKN025 22/14 A3004 RMK AO2,M
MJX,2024-09-30 17:56,70.00,58.00,65.69,70.00,10.00,0.00,30.04,1017.40,10.00,14.00,BKN,OVC,M,M,2500.00,3900.00,M,M,M,M,M,M,M,M,M,70.00,KMJX 301756Z AUTO 07010G14KT 10SM BKN025 OVC039 21/14 A3004 RMK AO2 SLP174 T02110144 10222 20161 58004,M
MJX,2024-09-30 18:04,69.80,57.20,64.26,60.00,10.00,0.00,30.03,M,10.00,M,SCT,OVC,M,M,2500.00,3900.00,M,M,M,M,M,M,M,M,M,69.80,KMJX 301804Z AUTO 06010KT 10SM SCT025 OVC039 21/14 A3003 RMK AO2,M
MJX,2024-09-30 18:30,69.80,59.00,68.55,60.00,9.00,0.00,30.03,M,10.00,M,BKN,OVC,M,M,2300.00,3900.00,M,M,M,M,M,M,M,M,M,69.80,KMJX 301830Z AUTO 06009KT 10SM BKN023 OVC039 21/15 A3003 RMK AO2,M
MJX,2024-09-30 18:49,71.60,59.00,64.48,60.00,10.00,0.00,30.03,M,10.00,M,SCT,OVC,M,M,2300.00,3900.00,M,M,M,M,M,M,M,M,M,71.60,KMJX 301849Z AUTO 06010KT 10SM SCT023 OVC039 22/15 A3003 RMK AO2,M
MJX,2024-09-30 18:56,70.00,58.00,65.69,60.00,9.00,0.00,30.03,1017.10,10.00,M,FEW,BKN,OVC,M,2300.00,3900.00,9500.00,M,M,M,M,M,M,M,M,70.00,KMJX 301856Z AUTO 06009KT 10SM FEW023 BKN039 OVC095 21/14 A3003 RMK AO2 SLP171 T02110144,M
MJX,2024-09-30 19:56,68.00,57.00,67.86,70.00,8.00,0.00,30.03,1017.10,10.00,15.00,OVC,M,M,M,3900.00,M,M,M,M,M,M,M,M,M,M,68.00,KMJX 301956Z AUTO 07008G15KT 10SM OVC039 20/14 A3003 RMK AO2 SLP171 T02000139,M
MJX,2024-09-30 20:56,67.00,59.00,75.48,50.00,11.00,0.00,30.03,1017.30,10.00,M,FEW,BKN,OVC,M,2700.00,3900.00,6500.00,M,M,M,M,M,M,M,M,67.00,KMJX 302056Z AUTO 05011KT 10SM FEW027 BKN039 OVC065 19/15 A3003 RMK AO2 SLP173 T01940150 55001,M
MJX,2024-09-30 21:48,66.20,59.00,77.60,60.00,5.00,0.00,30.04,M,10.00,M,BKN,OVC,M,M,2800.00,7000.00,M,M,M,M,M,M,M,M,M,66.20,KMJX 302148Z AUTO 06005KT 10SM BKN028 OVC070 19/15 A3004 RMK AO2,M
MJX,2024-09-30 21:56,65.00,59.00,80.90,60.00,6.00,0.00,30.04,1017.70,10.00,M,BKN,OVC,M,M,2800.00,4100.00,M,M,M,M,M,M,M,M,M,65.00,KMJX 302156Z AUTO 06006KT 10SM BKN028 OVC041 18/15 A3004 RMK AO2 SLP177 T01830150,M
MJX,2024-09-30 22:08,64.40,59.00,82.62,70.00,5.00,0.00,30.04,M,10.00,M,SCT,OVC,M,M,2800.00,4100.00,M,M,M,M,M,M,M,M,M,64.40,KMJX 302208Z AUTO 07005KT 10SM SCT028 OVC041 18/15 A3004 RMK AO2,M
MJX,2024-09-30 22:56,64.00,59.00,83.78,80.00,7.00,0.00,30.04,1017.70,10.00,M,SCT,M,M,M,4100.00,M,M,M,M,M,M,M,M,M,M,64.00,KMJX 302256Z AUTO 08007KT 10SM SCT041 18/15 A3004 RMK AO2 SLP177 T01780150,M
MJX,2024-09-30 23:56,64.00,59.00,83.78,60.00,5.00,0.00,30.04,1017.70,10.00,M,FEW,M,M,M,4100.00,M,M,M,M,M,M,M,M,M,M,64.00,KMJX 302356Z AUTO 06005KT 10SM FEW041 18/15 A3004 RMK AO2 SLP177 T01780150 10217 20178 51004,M
MJX,2024-10-01 00:56,64.00,60.00,86.83,70.00,4.00,0.00,30.05,1017.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.00,KMJX 010056Z AUTO 07004KT 10SM CLR 18/16 A3005 RMK AO2 SLP179 T01780156,M
MJX,2024-10-01 01:56,64.00,60.00,86.83,60.00,6.00,0.00,30.05,1018.00,10.00,M,OVC,M,M,M,4200.00,M,M,M,M,M,M,M,M,M,M,64.00,KMJX 010156Z AUTO 06006KT 10SM OVC042 18/16 A3005 RMK AO2 SLP180 T01780156,M
MJX,2024-10-01 02:56,64.00,59.00,83.78,70.00,4.00,0.00,30.05,1018.10,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,64.00,KMJX 010256Z AUTO 07004KT 10SM OVC050 18/15 A3005 RMK AO2 SLP181 T01780150 51004,M
MJX,2024-10-01 03:56,64.00,59.00,83.78,70.00,4.00,0.00,30.05,1018.00,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,64.00,KMJX 010356Z AUTO 07004KT 10SM OVC050 18/15 A3005 RMK AO2 SLP180 T01780150,M
MJX,2024-10-01 04:40,64.40,60.80,88.09,60.00,4.00,0.00,30.05,M,10.00,M,BKN,OVC,M,M,1500.00,5000.00,M,M,M,M,M,M,M,M,M,64.40,KMJX 010440Z AUTO 06004KT 10SM BKN015 OVC050 18/16 A3005 RMK AO2,M
MJX,2024-10-01 04:56,64.00,60.00,86.83,60.00,4.00,0.00,30.05,1017.80,10.00,M,BKN,BKN,BKN,M,1500.00,4500.00,6000.00,M,M,M,M,M,M,M,M,64.00,KMJX 010456Z AUTO 06004KT 10SM BKN015 BKN045 BKN060 18/16 A3005 RMK AO2 SLP178 T01780156 402220144,M
MJX,2024-10-01 05:08,64.40,60.80,88.09,70.00,5.00,0.00,30.05,M,10.00,M,SCT,BKN,BKN,M,1500.00,4500.00,6000.00,M,M,M,M,M,M,M,M,64.40,KMJX 010508Z AUTO 07005KT 10SM SCT015 BKN045 BKN060 18/16 A3005 RMK AO2,M
MJX,2024-10-01 05:49,64.40,60.80,88.09,70.00,6.00,0.00,30.04,M,10.00,M,BKN,OVC,M,M,1500.00,5500.00,M,M,M,M,M,M,M,M,M,64.40,KMJX 010549Z AUTO 07006KT 10SM BKN015 OVC055 18/16 A3004 RMK AO2,M
MJX,2024-10-01 05:56,64.00,61.00,89.97,70.00,6.00,0.00,30.04,1017.50,10.00,M,BKN,OVC,M,M,1500.00,5500.00,M,M,M,M,M,M,M,M,M,64.00,KMJX 010556Z AUTO 07006KT 10SM BKN015 OVC055 18/16 A3004 RMK AO2 SLP175 T01780161 10178 20172 58005,M
MJX,2024-10-01 06:56,64.00,60.00,86.83,70.00,7.00,0.00,30.04,1017.60,10.00,M,BKN,OVC,M,M,1500.00,2000.00,M,M,M,M,M,M,M,M,M,64.00,KMJX 010656Z AUTO 07007KT 10SM BKN015 OVC020 18/16 A3004 RMK AO2 SLP176 T01780156,M
MJX,2024-10-01 07:56,64.00,60.00,86.83,70.00,6.00,0.00,30.03,1017.30,10.00,M,OVC,M,M,M,1900.00,M,M,M,M,M,M,M,M,M,M,64.00,KMJX 010756Z AUTO 07006KT 10SM OVC019 18/16 A3003 RMK AO2 SLP173 T01780156,M
MJX,2024-10-01 08:56,63.00,59.00,86.77,60.00,7.00,0.00,30.03,1017.10,10.00,M,SCT,BKN,OVC,M,1900.00,2400.00,4900.00,M,M,M,M,M,M,M,M,63.00,KMJX 010856Z AUTO 06007KT 10SM SCT019 BKN024 OVC049 17/15 A3003 RMK AO2 SLP171 T01720150 58004,M
MJX,2024-10-01 09:29,62.60,59.00,88.00,60.00,5.00,0.00,30.03,M,10.00,M,FEW,SCT,BKN,M,2100.00,2600.00,4900.00,M,M,M,M,M,M,M,M,62.60,KMJX 010929Z AUTO 06005KT 10SM FEW021 SCT026 BKN049 17/15 A3003 RMK AO2,M
